Timestamp,RPM,Setpoint,Error,PWM
5701,156,162,6,2242
5703,156,162,6,2243
5705,156,162,6,2244
5707,147,162,15,2390
5709,147,162,15,2392
5711,147,162,15,2394
5713,147,162,15,2397
5715,147,162,15,2399
5717,153,162,9,2293
5719,153,165,12,2346
5721,153,165,12,2347
5723,153,165,12,2349
5725,153,165,12,2351
5727,156,165,9,2318
5729,156,165,9,2319
5731,156,165,9,2321
5733,156,165,9,2322
5735,156,165,9,2324
5737,156,165,9,2314
5739,156,169,13,2372
5741,156,169,13,2374
5743,156,169,13,2376
5745,156,169,13,2378
5747,157,169,12,2376
5749,157,169,12,2378
5751,157,169,12,2380
5753,157,169,12,2382
5755,157,169,12,2384
5757,157,169,12,2384
5759,157,172,15,2448
5761,157,172,15,2451
5763,157,172,15,2454
5765,157,172,15,2456
5767,166,172,6,2302
5769,166,172,6,2303
5771,166,172,6,2304
5773,166,172,6,2305
5775,166,172,6,2306
5777,160,172,12,2412
5779,160,176,16,2481
5781,160,176,16,2484
5783,160,176,16,2487
5785,160,176,16,2489
5787,158,176,18,2526
5789,158,176,18,2529
5791,158,176,18,2532
5793,158,176,18,2535
5795,158,176,18,2538
5797,167,176,9,2397
5799,167,181,14,2470
5801,167,181,14,2472
5803,167,181,14,2474
5805,167,181,14,2477
5807,170,181,11,2432
5809,170,181,11,2434
5811,170,181,11,2436
5813,170,181,11,2437
5815,170,181,11,2439
5817,170,181,11,2426
5819,170,186,16,2504
5821,170,186,16,2506
5823,170,186,16,2508
5825,170,186,16,2511
5827,161,186,25,2664
5829,161,186,25,2668
5831,161,186,25,2672
5833,161,186,25,2676
5835,161,186,25,2680
5837,158,186,28,2733
5839,158,191,33,2817
5841,158,191,33,2823
5843,158,191,33,2828
5845,158,191,33,2833
5847,176,191,15,2542
5849,176,191,15,2545
5851,176,191,15,2547
5853,176,191,15,2549
5855,176,191,15,2552
5857,182,191,9,2458
5859,182,196,14,2543
5861,182,196,14,2545
5863,182,196,14,2547
5865,182,196,14,2549
5867,175,196,21,2676
5869,175,196,21,2680
5871,175,196,21,2683
5873,175,196,21,2686
5875,175,196,21,2690
5877,172,196,24,2734
5879,172,201,29,2825
5881,172,201,29,2829
5883,172,201,29,2834
5885,172,201,29,2839
5887,181,201,20,2701
5889,181,201,20,2704
5891,181,201,20,2707
5893,181,201,20,2710
5895,181,201,20,2714
5897,184,201,17,2670
5899,184,207,23,2764
5901,184,207,23,2767
5903,184,207,23,2771
5905,184,207,23,2775
5907,185,207,22,2763
